Event Name,Date,Venue,Address,Latitude,Longitude,Segment,Genre,SubGenre,event_score
CA Test,2025-12-10,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
AFROFUSION: Signature Programme 1,2025-10-15,Bluma Appel Theatre,27 Front St E,43.64734680000001,-79.3750764,Unknown,Unknown,Unknown,1.8
A House of Dynamite,2025-10-15,TIFF Lightbox Cinema 1,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
The Baltimorons,2025-09-28,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Ballad of a Small Player,2025-10-22,TIFF Lightbox Cinema 5,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
State of Passion,2025-09-28,TIFF Lightbox Cinema 1,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Plainclothes,2025-09-28,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-13,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-12,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
Kantara: A Legend - Chapter 1 (Telugu w/ e.s.t.),2025-10-05,TIFF Lightbox Cinema 1,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
CA Test,2025-11-30,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
Medix College Graduation 2025,2025-10-16,Meridian Arts Centre,5040 Yonge Street,43.766676,-79.41233710000002,Unknown,Unknown,Unknown,1.8
Virgin and the Monster,2025-10-05,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Georges St-Pierre,2025-09-29,Jane Mallet Theatre,27 Front St E,43.64737,-79.37519,Unknown,Unknown,Unknown,1.8
Full Season,2025-09-30,Jane Mallet Theatre,27 Front St E,43.64737,-79.37519,Unknown,Unknown,Unknown,1.8
Strings Series,2025-09-30,Jane Mallet Theatre,27 Front St E,43.64737,-79.37519,Unknown,Unknown,Unknown,1.8
The Girl Who Leapt Through Time,2025-09-30,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Predators,2025-10-07,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
All That's Left of You,2025-09-28,TIFF Lightbox Cinema 1,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Predators,2025-10-05,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Nightmare City,2025-10-30,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Festival Under 25 Rush Pass (Valid I.D. Required),2025-09-14,TIFF Festival Venues,350 King Street West,43.646721,-79.39035,Unknown,Unknown,Unknown,1.8
Silver Screenings: The Birds with Mark Peck,2025-10-31,TIFF Lightbox Cinema 1,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Field Guide to Ontario Birds,2025-10-31,TIFF Lightbox,350 King Street West,43.646632,-79.390205,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-03,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
Kyohei Sorita Concert 2025,2025-11-12,Japanese Canadian Cultural Centre,6 Sakura Way (formerly Garamond Court),43.79278,-79.41319,Undefined,Unknown,Unknown,1.8
Festival 25+  Rush Pass,2025-09-14,TIFF Festival Venues,350 King Street West,43.646721,-79.39035,Unknown,Unknown,Unknown,1.8
Eleanor the Great,2025-10-01,TIFF Lightbox Cinema 2,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
3 Concert Flex Pack,2025-09-30,Jane Mallet Theatre,27 Front St E,43.64737,-79.37519,Unknown,Unknown,Unknown,1.8
Eleanor the Great,2025-09-27,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Frankenstein (35mm),2025-10-23,TIFF Lightbox Cinema 2,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Ballad of a Small Player,2025-10-23,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-01,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-02,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
Added Value - Season Long,2025-10-31,Lake House at Budweiser Stage,909 Lake Shore Blvd. West,43.62933000000001,-79.41504,Unknown,Unknown,Unknown,1.8
2025 AFC Toronto Flex Pack,2025-10-31,York Lions Stadium,Ian MacDonald Boulevard,43.77305300000001,-79.503552,Unknown,Unknown,Unknown,1.8
2024 Secondary Member,2025-10-31,TIFF Memberships,350 King Street West,,,Unknown,Unknown,Unknown,1.8
2025 VIP Suites & Events,2025-10-31,York Lions Stadium,Ian MacDonald Boulevard,43.77305300000001,-79.503552,Unknown,Unknown,Unknown,1.8
Added Value - Season Long TEST,2025-10-31,Lake House at Budweiser Stage,909 Lake Shore Blvd. West,43.62933000000001,-79.41504,Unknown,Unknown,Unknown,1.8
The Baltimorons (w/ Open Caption),2025-10-02,TIFF Lightbox Cinema 5,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Eleanor the Great,2025-10-01,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
The Baltimorons,2025-10-01,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Plainclothes,2025-10-02,TIFF Lightbox Cinema 5,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Joyce Wieland Shorts: Varieties of Film Form,2025-10-22,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Frankenstein (35mm),2025-10-22,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
The End of Time,2025-10-26,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Ballad of a Small Player,2025-10-19,TIFF Lightbox Cinema 2,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Frankenstein (35mm),2025-10-19,TIFF Lightbox Cinema 1,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Frankenstein (35mm),2025-10-17,TIFF Lightbox Cinema 1,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Ballad of a Small Player,2025-10-17,TIFF Lightbox Cinema 2,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
The Grand Budapest Hotel,2025-10-02,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Kantara: A Legend - Chapter 1 (Telugu w/ e.s.t.),2025-10-02,TIFF Lightbox Cinema 2,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Kantara: A Legend - Chapter 1 (Kannada w/ e.s.t.),2025-10-02,TIFF Lightbox Cinema 2,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-05,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
Thank You for Banking with Us,2025-09-27,TIFF Lightbox Cinema 2,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Plainclothes,2025-09-27,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Passing Dreams,2025-09-27,TIFF Lightbox Cinema 2,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Valerie and Her Week of Wonders,2025-10-26,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Suites - AFC Toronto vs Montreal Roses FC,2025-10-19,York Lions Stadium,Ian MacDonald Boulevard,43.77305300000001,-79.503552,Unknown,Unknown,Unknown,1.8
The Tales of Beatrix Potter,2025-10-19,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
A House of Dynamite,2025-10-12,TIFF Lightbox Cinema 1,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Virgin and the Monster,2025-10-12,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
While the Green Grass Grows,2025-10-12,TIFF Lightbox Cinema 5,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-04,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
Up Next,2025-10-26,OCAD U - The Great Hall,100 McCaul Street,,,Unknown,Unknown,Unknown,1.8
2024 Secondary Member,2025-11-30,TIFF Memberships,350 King Street West,,,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-11,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
Bride of Frankenstein,2025-10-12,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
The Baltimorons,2025-09-30,TIFF Lightbox Cinema 5,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
A House of Dynamite,2025-10-12,TIFF Lightbox Cinema 2,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Isle of Dogs,2025-10-15,TIFF Lightbox Cinema 2,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Dale Elliott Jr,2025-11-23,Queen Elizabeth Theatre - Toronto,210 Princes Boulevard,0.0,0.0,Undefined,Unknown,Unknown,1.8
Black Moon,2025-10-16,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Handmade Autofictions of Lesley Loksi Chan,2025-10-08,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Put Your Soul on Your Hand and Walk,2025-09-27,TIFF Lightbox Cinema 2,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
The History of Sound,2025-09-27,TIFF Lightbox Cinema 1,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
The History of Sound,2025-09-30,TIFF Lightbox Cinema 2,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Plainclothes,2025-09-27,TIFF Lightbox Cinema 5,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Or Something,2025-09-27,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-06,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
Orwell: 2 + 2 = 5,2025-10-09,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Predators,2025-10-09,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
AFROFUSION: Signature Programme 1,2025-10-16,Bluma Appel Theatre,27 Front St E,43.64734680000001,-79.3750764,Unknown,Unknown,Unknown,1.8
2025 NSL Final Suites @ BMO Field,2025-11-15,BMO Field,170 Princes' Blvd,43.6326489,-79.4202924,Unknown,Unknown,Unknown,1.8
Zodiac Killer Project,2025-10-08,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Predators,2025-10-08,TIFF Lightbox Cinema 2,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
The History of Sound,2025-10-01,TIFF Lightbox Cinema 2,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Peak Everything,2025-10-01,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Predators,2025-10-08,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Or Something,2025-10-02,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-14,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
Eleanor the Great,2025-10-02,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
HOMEGROWN: Signature Programme 2,2025-10-18,Bluma Appel Theatre,27 Front St E,43.64734680000001,-79.3750764,Unknown,Unknown,Unknown,1.8
Kantara: A Legend - Chapter 1 (Telugu w/ e.s.t.),2025-10-08,TIFF Lightbox Cinema 1,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Orwell: 2 + 2 = 5,2025-10-08,TIFF Lightbox Cinema 2,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
HOMEGROWN: Signature Programme 2,2025-10-19,Bluma Appel Theatre,27 Front St E,43.64734680000001,-79.3750764,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-08,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
Frankenstein (35mm),2025-10-18,TIFF Lightbox Cinema 1,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
AFROFUSION: Signature Programme 1,2025-10-17,Bluma Appel Theatre,27 Front St E,43.64734680000001,-79.3750764,Unknown,Unknown,Unknown,1.8
Picture of Light,2025-10-17,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
AFROFUSION: Signature Programme 1,2025-10-18,Bluma Appel Theatre,27 Front St E,43.64734680000001,-79.3750764,Unknown,Unknown,Unknown,1.8
In Conversation With... Charlie Mackesy,2025-11-09,TIFF Lightbox Cinema 1,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Ballad of a Small Player,2025-10-18,TIFF Lightbox Cinema 2,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
"Gambling, Gods and LSD",2025-10-19,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Joyce Wieland Shorts: Camaraderie,2025-10-29,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Opening Night: Once Upon A Time in Gaza,2025-09-24,TIFF Lightbox Cinema 1,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Scissere with Atom Egoyan,2025-10-05,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Orwell: 2 + 2 = 5,2025-10-05,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
2024 Secondary Member,2025-09-30,TIFF Memberships,350 King Street West,,,Unknown,Unknown,Unknown,1.8
The History of Sound,2025-09-27,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
The Encampments + Panel,2025-09-27,TIFF Lightbox Cinema 2,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
John Candy: A Life in Comedy,2025-10-23,TIFF Lightbox Cinema 1,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Ballad of a Small Player,2025-10-23,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
A House of Dynamite,2025-10-11,TIFF Lightbox Cinema 1,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Eastern Avenue,2025-10-11,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Kantara: A Legend - Chapter 1 (Kannada w/ e.s.t.),2025-10-04,TIFF Lightbox Cinema 2,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Kantara: A Legend - Chapter 1 (Telugu w/ e.s.t.),2025-10-04,TIFF Lightbox Cinema 1,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Orwell: 2 + 2 = 5,2025-10-04,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Predators,2025-10-04,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
"GAMBLING, GODS AND LSD with Peter Mettler",2025-10-04,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
The Girl Who Leapt Through Time,2025-09-28,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
The History of Sound,2025-09-26,TIFF Lightbox Cinema 1,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-09,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
Videoheaven,2025-10-23,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
"Celebrating John Candy: Planes, Trains and Automob",2025-10-23,TIFF Lightbox Cinema 1,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
UNSILENCED: Anti-Palestinian Racism Shorts+,2025-09-28,TIFF Lightbox Cinema 1,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Eleanor the Great,2025-09-28,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-07,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
A House of Dynamite,2025-10-10,TIFF Lightbox Cinema 1,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
The History of Sound,2025-09-26,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Peak Everything,2025-09-26,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Plainclothes,2025-09-26,TIFF Lightbox Cinema 5,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Peak Everything,2025-09-26,TIFF Lightbox Cinema 5,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Orwell: 2 + 2 = 5,2025-10-09,TIFF Lightbox Cinema 2,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Kantara: A Legend - Chapter 1 (Kannada w/ e.s.t.),2025-10-09,TIFF Lightbox Cinema 1,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
The Top of His Head,2025-10-09,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Donkey Skin,2025-10-11,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
A House of Dynamite,2025-10-11,TIFF Lightbox Cinema 2,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
The French Dispatch,2025-10-21,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
"Always Remember: The Boy, the Mole, the Fox, the H",2025-11-09,TIFF Lightbox,350 King Street West,43.646632,-79.390205,Unknown,Unknown,Unknown,1.8
KATHAK & BALLET: Signature Programme 3,2025-10-24,Bluma Appel Theatre,27 Front St E,43.64734680000001,-79.3750764,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-17,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-18,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-19,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
Ballad of a Small Player,2025-10-21,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-31,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-21,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-22,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-23,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
Tectonic Plates,2025-10-24,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Audrey Hobert,2025-12-07,Longboat Hall at The Great Hall - Toronto,1087 Queen St W,0.0,0.0,Undefined,Unknown,Unknown,1.8
Plainclothes,2025-09-26,TIFF Lightbox Cinema 3,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Eleanor the Great,2025-09-26,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-27,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
A House of Dynamite,2025-10-10,TIFF Lightbox Cinema 2,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Valerie and Her Week of Wonders,2025-10-10,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-20,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
The Little Prince,2025-10-25,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Petropolis preceded by Balifilm,2025-10-25,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
Up Next,2025-10-25,OCAD U - The Great Hall,100 McCaul Street,,,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-30,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
KATHAK & BALLET: Signature Programme 3,2025-10-25,Bluma Appel Theatre,27 Front St E,43.64734680000001,-79.3750764,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-24,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-25,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
CA Test,2025-12-26,Buddies In Bad Times Theatre,12 Alexander St.,43.6632042,-79.3824577,Unknown,Unknown,Unknown,1.8
The Baltimorons,2025-09-26,TIFF Lightbox Cinema 2,350 King Street West,43.646688,-79.39043,Unknown,Unknown,Unknown,1.8
