Date,Source,Number of People,Check-in Date,Check-out Date,Hotel name,Address,Room Type,Distance from attraction,price_usd,MEAN_TEMPERATURE,MIN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW,SNOW_ON_GROUND,SPEED_MAX_GUST,MAX_REL_HUMIDITY,hotel_index,events_total_score,events_max_score,events_avg_score,events_count,events_earliest_day,events_latest_day,events_avg_day,events_primary_segment,events_span_days,events_density,has_major_event,has_multiple_events,price_cad,length_of_stay,is_holiday,district,latitude,longitude,is_weekend,week_of_year,booking_lead_time,room_category
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,InterContinental Toronto Centre by IHG,"Entertainment District, Toronto (Entertainment District)",Junior King Suite,0.5,522.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1148,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,704.7,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Junior Suite
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Embassy Suites By Hilton Toronto Airport,"Etobicoke, Toronto (Northeast Mississauga)",Two-Room King Suite,11.0,181.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1149,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,244.35,2,False,Airport Area,43.6777,-79.6248,True,43,25,Suite
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Gladstone House,"West Queen West, Toronto (West Queen West)",Studio Queen,2.3,267.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1150,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,360.45,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Studio
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Spark by Hilton Toronto Airport,"Etobicoke, Toronto",King Room,10.8,120.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1151,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,162.0,2,False,Airport Area,43.6777,-79.6248,True,43,25,Standard King
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,SoHo Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Luxury King Room,0.7,271.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1152,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,365.85,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Standard King
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Hilton Toronto,"Financial District, Toronto (Financial District)",Queen Room with Two Queen Beds,0.2,297.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1153,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,400.95,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Family Room
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Crowne Plaza Toronto Airport by IHG,"Etobicoke, Toronto",King Suite - Non-Smoking,10.5,141.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1154,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,190.35,2,False,Airport Area,43.6777,-79.6248,True,43,25,Suite
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,The Yorkville Royal Sonesta Hotel Toronto,"The Annex, Toronto (The Annex)",Deluxe King Room,1.3,239.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1155,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,322.65,2,False,Bloor-Yorkville,43.6706,-79.3951,True,43,25,Deluxe Room
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Holiday Inn Express Toronto Downtown by IHG,"Old Town Toronto, Toronto (Old Town Toronto)",Standard King Room,0.5,256.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1156,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,345.6,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Standard King
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Novotel Toronto North York,"North York, Toronto",Superior King Room,8.2,188.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1157,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,253.8,2,False,North York,43.7615,-79.4111,True,43,25,Deluxe Room
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Canopy By Hilton Toronto Yorkville,"Downtown Toronto, Toronto",Queen Room,1.4,225.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1158,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,303.75,2,False,Bloor-Yorkville,43.6706,-79.3951,True,43,25,Standard Queen
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Adas Guesthouse,"Downtown Toronto, Toronto",Standard Queen Room,1.3,109.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1159,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,147.15,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Standard Queen
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Margie Townhome Suites,"The Village, Toronto (The Village)",Superior One-Bedroom Suite with External Private Bathroom,0.6,176.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1160,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,237.6,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Suite
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Toronto Midtown Home Suites,Toronto,Queen Suite,3.6,106.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1161,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,143.1,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Suite
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,"Doubletree by Hilton Toronto Airport, ON","Etobicoke, Toronto (Northeast Mississauga)",Queen Room with Two Queen Beds,11.0,143.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1162,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,193.05,2,False,Airport Area,43.6777,-79.6248,True,43,25,Family Room
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Delta Hotels by Marriott Toronto Airport & Conference Centre,"Etobicoke, Toronto",Double Queen Room,10.2,147.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1163,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,198.45,2,False,Airport Area,43.6777,-79.6248,True,43,25,Standard Queen
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Woodbine Hotel & Suites,"Etobicoke, Toronto",Queen Room,11.3,110.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1164,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,148.5,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Standard Queen
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,The Parkdale Hostellerie,Toronto,One-Bedroom Apartment,2.6,85.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1165,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,114.75,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,One-Bedroom Apartment
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Hyatt Regency Toronto,"Entertainment District, Toronto (Entertainment District)",Double Room with Two Double Beds,0.6,284.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1166,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,383.4,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Family Room
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Hampton Inn & Suites by Hilton Toronto Downtown,"The Village, Toronto (The Village)",King Room with Bath Tub - Mobility Access,0.7,362.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1167,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,488.7,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Accessible Room
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Holiday Inn Express & Suites Toronto Airport South by IHG,"Etobicoke, Toronto (Northeast Mississauga)",Standard King Room,10.5,161.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1168,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,217.35,2,False,Airport Area,43.6777,-79.6248,True,43,25,Standard King
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Luxury 2Br Condo Entertainment District Downtown CN Tower View Balcony Pool & Hot Tub,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7,394.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1169,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,531.9,2,False,Entertainment District,43.6426,-79.3871,True,43,25,Two-Bedroom Apartment
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Sweet Home,"Downtown Toronto, Toronto",Quadruple Room with Private Bathroom,0.6,179.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1170,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,241.65,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Family Room
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Ace Hotel Toronto,"Fashion District, Toronto (Fashion District)",Queen Room,0.9,266.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1171,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,359.1,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Standard Queen
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Union Hotel,"Financial District, Toronto (Financial District)",Queen Room,0.4,287.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1172,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,387.45,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Standard Queen
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Ode,Toronto,Budget Double Room,2.4,237.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1173,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,319.95,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Economy Room
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Yorkville Plaza Suites - Pool & Hot Tub,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Two-Bedroom Apartment,1.4,430.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1174,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,580.5,2,False,Bloor-Yorkville,43.6706,-79.3951,True,43,25,Two-Bedroom Apartment
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Old Mill Toronto Hotel,"Etobicoke, Toronto",King Room,5.5,220.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1175,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,297.0,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Standard King
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,B Hotel,Toronto,Suite with City View,2.7,143.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1176,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,193.05,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Suite
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Toronto Don Valley Hotel and Suites,"North York, Toronto",Double Room with Two Double Beds,5.7,136.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1177,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,183.6,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Family Room
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Sheraton Toronto Airport Hotel & Conference Centre,"Etobicoke, Toronto","Traditional, Guest room, 2 Queen",10.5,170.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1178,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,229.5,2,False,Airport Area,43.6777,-79.6248,True,43,25,Standard Queen
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,EST Hotel,"Etobicoke, Toronto",Standard one Queen bed,13.0,159.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1179,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,214.65,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Standard Queen
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Warm Downtown Home,"Old Town Toronto, Toronto (Old Town Toronto)",Standard Double Room,0.5,104.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1180,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,140.4,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Standard Double
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,"The Anndore House, part of JDV by Hyatt","The Village, Toronto (The Village)",Queen Loft,1.2,301.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1181,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,406.35,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Standard Queen
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Le Germain Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Deluxe King Room,0.6,296.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1182,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,399.6,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Deluxe Room
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,"The Westin Harbour Castle, Toronto","The Harbourfront, Toronto (The Harbourfront)","Guest room, 1 King, Lake view",0.8,326.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1183,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,440.1,2,False,Harbourfront,43.6389,-79.3817,True,43,25,Standard King
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Toronto Travellers Home,"Kensington Market, Toronto (Kensington Market)",Double Room,0.9,128.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1184,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,172.8,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Standard Double
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Comfort Inn & Conference Centre Toronto Airport,"Etobicoke, Toronto",Standard King Room,10.7,121.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1185,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,163.35,2,False,Airport Area,43.6777,-79.6248,True,43,25,Standard King
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,A Home Away-Deluxe Guest Room in Toronto,"North York, Toronto",Queen Room,9.5,58.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1186,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,78.3,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Standard Queen
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Four Seasons Hotel Toronto,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Deluxe King Room,1.4,780.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1187,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,1053.0,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Deluxe Room
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Falstaff Home,Toronto,Junior Suite,7.3,62.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1188,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,83.7,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Junior Suite
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Kimpton Saint George Hotel by IHG,"The Annex, Toronto (The Annex)",King Room,1.4,362.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1189,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,488.7,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Standard King
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Stay Inn Hotel Toronto,"Etobicoke, Toronto",Business King Room - Fully Renovated 2021,8.6,154.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1190,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,207.9,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Deluxe Room
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Stylish City Escape,"Etobicoke, Toronto",Deluxe Double Room,6.0,60.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1191,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,81.0,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Deluxe Room
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Super 8 by Wyndham Toronto East ON,"Scarborough, Toronto",Queen Room - Smoking,9.7,111.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1192,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,149.85,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Standard King
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Royal Oak Inn,"Cabbagetown, Toronto (Cabbagetown)",Double Room,0.8,143.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1193,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,193.05,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Standard Double
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,freed Suites - Downtown Toronto,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,0.4,322.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1194,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,434.7,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Two-Bedroom Apartment
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Stylish Cozy Studio Condo Downtown,"The Village, Toronto (The Village)",Apartment,0.5,316.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1195,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,426.6,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Apartment
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,1 Hotel Toronto,"Fashion District, Toronto (Fashion District)",Studio King,1.2,335.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1196,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,452.25,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Studio
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Luxury Home - Upper Toronto Beaches,Toronto,Vacation Home,3.7,417.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1197,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,562.95,2,False,The Beaches,43.6677,-79.293,True,43,25,Standard
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Dragon Gate Inn,"Downtown Toronto, Toronto",Superior Studio (2 Adults),1.3,123.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1198,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,166.05,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Deluxe Room
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,The Westin Toronto Airport,"Etobicoke, Toronto (Northeast Mississauga)","Traditional, Guest room, 1 King",11.1,164.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1199,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,221.4,2,False,Airport Area,43.6777,-79.6248,True,43,25,Standard King
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Courtyard by Marriott Toronto Downtown,"The Village, Toronto (The Village)",King Room with City View,0.8,193.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1200,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,260.55,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Standard King
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,"The Ellios Suites - In Downtown Toronto, Opposite CN Tower & Rogers Centre","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7,250.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1201,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,337.5,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,One-Bedroom Apartment
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Hotel Victoria,"Financial District, Toronto (Financial District)",Business Queen Room,0.3,208.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1202,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,280.8,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Deluxe Room
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Pantages Hotel Toronto Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)",Queen Suite,0.2,282.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1203,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,380.7,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Suite
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,"Modern studio High Floor ,CN Tower, ScotiaArena","Entertainment District, Toronto (Entertainment District)",Studio Apartment with Balcony,0.7,190.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1204,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,256.5,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,One-Bedroom Apartment
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,The Omni King Edward Hotel,"Old Town Toronto, Toronto (Old Town Toronto)",Deluxe Room - 1 Queen Bed,0.3,246.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1205,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,332.1,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Deluxe Room
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Belarte Suites - Downtown Toronto - CN Tower & Rogers Centre,"Entertainment District, Toronto (Entertainment District)",Three-Bedroom Apartment,0.7,645.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1206,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,870.75,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Large Apartment
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Sonder by Marriott Bonvoy Artesa Apartments West Queen West,Toronto,Two-Bedroom Apartment with Balcony,2.4,342.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1207,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,461.7,2,False,Queen West,43.6439,-79.4001,True,43,25,Two-Bedroom Apartment
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,2BR Yorkville Condo - Self Check In & Free Parking,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Two-Bedroom Apartment,1.3,378.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1208,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,510.3,2,False,Bloor-Yorkville,43.6706,-79.3951,True,43,25,Two-Bedroom Apartment
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Stylish Condos Toronto,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7,322.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1209,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,434.7,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Two-Bedroom Apartment
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Park Hyatt Toronto,"The Annex, Toronto (The Annex)",King Room,1.4,452.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1210,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,610.2,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Standard King
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Nobu Suites - Toronto's Entertainment District,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.4,358.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1211,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,483.3,2,False,Entertainment District,43.6426,-79.3871,True,43,25,Two-Bedroom Apartment
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Luxury Basement-Private Bdr & Bathroom with free parking In Toronto,"Etobicoke, Toronto",Superior Queen Room,12.5,57.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1212,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,76.95,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Deluxe Room
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,The Westlake,"Etobicoke, Toronto",Queen Suite,7.0,185.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1213,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,249.75,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Suite
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Best Western Plus Toronto North York Hotel & Suites,"North York, Toronto",Queen Room,10.3,143.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1214,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,193.05,2,False,North York,43.7615,-79.4111,True,43,25,Standard Queen
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Modern 1Bd & Den Condo with Balcony Lillian St,Toronto,One-Bedroom Apartment with Balcony,3.9,213.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1215,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,287.55,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,One-Bedroom Apartment
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,9mins airport 1 min to shopping mall,"Etobicoke, Toronto",Double Room with Shared Bathroom,9.6,45.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1216,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,60.75,2,False,Airport Area,43.6777,-79.6248,True,43,25,Economy Room
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,Marriott Downtown at CF Toronto Eaton Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)","Guest room, 2 Double",0.2,245.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1217,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,330.75,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Standard Double
2025-09-29,booking.com,2.0,2025-10-24,2025-10-26,RivetStays - The Jarvis,"Downtown Toronto, Toronto",Family Suite,0.5,318.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,1218,271.86,12.0,4.25,64,0,1,0.48,Music,1,32.0,True,True,429.3,2,False,Yonge - Dundas,43.6532,-79.3832,True,43,25,Suite
